"data_file","outer_epoch","inner_epoch","net__depth","net__width","net__activation","net__dropout","net__lr_rate","net__weight_decay","total_epochs","best_epoch","tuned_activation","tuned_dropout","tuned_lr_rate","tuned_weight_decay","classif.acc","classif.precision","classif.recall","classif.f1","classif.tn","classif.fp","classif.fn","classif.tp","guardian.rho_noco2","guardian.rlogit_noco2","guardian.rprob_noco2","guardian.rho_comp","guardian.rlogit_comp","guardian.rprob_comp","guardian.rho_pf","guardian.rlogit_pf","guardian.rprob_pf","id","model","depth","parameters","data_name","model_name","model_category","abbrev_name","abbrev_name_w_depth","name","input_features"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953221623778177,0.962318246979316,0.942817014446228,NA,4858,184,285,4699,0.554465742449602,0.538880017788903,0.465312861702357,-0.329375366557585,-0.326090186581227,-0.366950208376187,-0.496388028895769,-0.443631096839645,-0.426630404225869,NA,"glm",3,10998,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.951725513664472,0.961633155519081,0.940409309791332,NA,4855,187,297,4687,0.556530791769712,0.533085141028863,0.442412273890185,-0.32834284189753,-0.310494479722199,-0.33243599752537,-0.498452012383901,-0.432692118998703,-0.397237755865992,NA,"glm",3,1001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953321364452424,0.962704918032787,0.942616372391653,NA,4860,182,286,4698,0.550335643809381,0.531727402157581,0.450208297248507,-0.326277792577419,-0.315635147187583,-0.347325796281803,-0.496388028895769,-0.434616571134876,-0.408846109833247,NA,"glm",3,6999,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953820067823658,0.96426370918053,0.942014446227929,NA,4868,174,289,4695,0.544140495849051,0.515371591907824,0.445863755772698,-0.305627299376317,-0.302985013517567,-0.339533652720745,-0.481940144478844,-0.419747104943821,-0.402635020917316,NA,"glm",3,19994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953421105126671,0.963092064793931,0.942415730337079,NA,4862,180,287,4697,0.550335643809381,0.535893302338941,0.456070010037282,-0.325245267917364,-0.327301585293865,-0.358821684939405,-0.48813209494324,-0.442712582912068,-0.417727570796662,NA,"glm",3,14995,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952623179732695,0.962651344141186,0.941211878009631,NA,4860,182,293,4691,0.554465742449602,0.53955440321664,0.467511057935392,-0.335570514517915,-0.322575229255757,-0.361417937713351,-0.502579979360165,-0.442184576354321,-0.424938542389182,NA,"glm",3,3000,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86546491496079,0.878043525102349,0.843685300207039,NA,4423,566,755,4075,0.776458544361453,0.786584349241472,0.783395109026431,-0.650490535834728,-0.618854686641647,-0.704913294081862,-0.756449948400413,-0.720452360002076,-0.762722334013976,NA,"glm",3,599,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953321364452424,0.962894628946289,0.942415730337079,NA,4861,181,287,4697,0.554465742449602,0.5383909999119,0.466035209050548,-0.329375366557585,-0.324761418849478,-0.36566048614422,-0.496388028895769,-0.442701510009869,-0.426343969806788,NA,"glm",3,11997,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962696987831638,0.969832857725234,0.954654895666132,NA,4894,148,226,4758,0.425400159942711,0.391993650396319,0.172247515088814,-0.287041855495325,-0.239845742497054,-0.048241727102501,-0.422084623323013,-0.324054591983451,-0.113233829389018,NA,"glm",2,25001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866992565434362,0.878273937312151,0.846997929606625,NA,4422,567,739,4091,0.737222607279359,0.745586407274022,0.723876277453793,-0.547238069829216,-0.545409408429168,-0.617419020273087,-0.692466460268318,-0.661884587293948,-0.687457434061202,NA,"glm",2,124,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961998803111909,0.969789753010818,0.953250401284109,NA,4894,148,233,4751,0.421270061302491,0.366509918612782,0.177561445930955,-0.262261263654002,-0.223911381602412,-0.0539951233529331,-0.413828689370485,-0.302813189879104,-0.11890339868555,NA,"glm",2,24001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861289336999694,0.873063683304647,0.840165631469979,NA,4399,590,772,4058,0.737222607279359,0.752645308209016,0.72996686963856,-0.552400693129491,-0.54698276081004,-0.607687260815549,-0.700722394220846,-0.666319080612495,-0.68562539386408,NA,"glm",3,231,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86118749363479,0.873036367548956,0.839958592132505,NA,4399,590,773,4057,0.719669688058422,0.731159504398172,0.709884931596554,-0.506969608087066,-0.519730136783632,-0.58511269525264,-0.659442724458204,-0.641359490925924,-0.663775018633255,NA,"glm",2,88,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953820067823658,0.96464542651593,0.94161316211878,NA,4870,172,291,4693,0.544140495849051,0.515647943428146,0.444606095461222,-0.305627299376317,-0.306565613322091,-0.34067178137731,-0.481940144478844,-0.421716259315659,-0.402568695090117,NA,"glm",3,20994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853752927996741,0.867953165654814,0.828778467908903,NA,4380,609,827,4003,0.710376966117926,0.723892650890739,0.694680356249907,-0.541042921868885,-0.517650387301172,-0.56427562267903,-0.682146542827657,-0.636559623530409,-0.645320518723443,NA,"glm",3,78,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866585191974743,0.878331900257954,0.845962732919255,NA,4423,566,744,4086,0.739287656599469,0.751752610605627,0.727769718761333,-0.545173020509106,-0.55415816017158,-0.625206917236653,-0.69453044375645,-0.669520997150148,-0.693434271730464,NA,"glm",2,112,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866788878704552,0.87936234381732,0.845134575569358,NA,4429,560,748,4082,0.741352705919579,0.751433940934597,0.724652055040676,-0.549303119149326,-0.558049119339393,-0.625199467896975,-0.696594427244582,-0.671342380461055,-0.691826478291352,NA,"glm",2,103,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865566758325695,0.878722485973241,0.843064182194617,NA,4427,562,758,4072,0.774393495041343,0.784293109445798,0.780837532155676,-0.630872567293681,-0.615903307335233,-0.703250964504694,-0.750257997936017,-0.717767630307678,-0.760558306226731,NA,"glm",3,612,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867298095529076,0.877865866723805,0.84824016563147,NA,4419,570,733,4097,0.739287656599469,0.750213024487435,0.730152069081916,-0.545173020509106,-0.553596085998162,-0.62838445521266,-0.69453044375645,-0.668442108226281,-0.696281272310186,NA,"glm",2,119,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.867399938893981,0.878378378378378,0.847826086956522,NA,4422,567,735,4095,0.739287656599469,0.752317731810724,0.72721967299302,-0.545173020509106,-0.556380063755317,-0.627241164934161,-0.69453044375645,-0.670945454238718,-0.694189241613108,NA,"glm",2,119,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96359465389986,0.970462415970666,0.95585874799358,NA,4897,145,220,4764,0.396489469461168,0.386781104634086,0.238324639684652,-0.270521460934443,-0.252488752207431,-0.124524750642208,-0.39938080495356,-0.32782381895323,-0.186152414747945,NA,"glm",2,27001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862205927283837,0.875891891891892,0.83871635610766,NA,4415,574,779,4051,0.74961290320002,0.757012961358122,0.746183645288939,-0.608157024772468,-0.576357452397455,-0.656587863781705,-0.735810113519092,-0.683554401567171,-0.718919872567375,NA,"glm",3,340,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952722920406942,0.962279622796228,0.941813804173355,NA,4858,184,290,4694,0.558595841089822,0.53351828370154,0.464667572425611,-0.340733137818191,-0.328715299884511,-0.376737512140395,-0.504643962848297,-0.442212008299689,-0.431292314355001,NA,"glm",3,27994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854567674915979,0.868660598179454,0.829813664596273,NA,4383,606,822,4008,0.714507064758146,0.725135628630786,0.691679202893901,-0.543107971188995,-0.52153081022125,-0.569491290807656,-0.686274509803922,-0.639179075588999,-0.646437726655235,NA,"glm",2,46,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869029432732457,0.88009438009438,0.849482401656315,NA,4430,559,727,4103,0.726897360678808,0.743882357019661,0.710428601762537,-0.525555051968058,-0.542749236574992,-0.593685020995091,-0.673890608875129,-0.659650544574161,-0.668428697154373,NA,"glm",2,135,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869131276097362,0.880120094359854,0.849689440993789,NA,4430,559,726,4104,0.728962409998918,0.742148054830258,0.721842800095239,-0.536912823228665,-0.540964457252861,-0.614693129974631,-0.684210526315789,-0.657847600480431,-0.685020373537772,NA,"glm",2,126,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864039107852123,0.875564152159897,0.843478260869565,NA,4410,579,756,4074,0.731027459319028,0.730951710315361,0.714413485843445,-0.564790989050153,-0.533672129898338,-0.608112266404721,-0.698658410732714,-0.648366386596468,-0.677840261054862,NA,"glm",2,93,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953321364452424,0.963084495488105,0.942215088282504,NA,4862,180,288,4696,0.561693415069988,0.534492564612998,0.468612562401908,-0.338668088498081,-0.32971857242104,-0.387107605102907,-0.506707946336429,-0.443225174270687,-0.43861322017988,NA,"glm",3,28992,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864242794581933,0.876750700280112,0.842443064182195,NA,4417,572,761,4069,0.735157557959249,0.75811453038958,0.744180985221981,-0.62261237001324,-0.58474976190361,-0.664320176524688,-0.739938080495356,-0.68840325890679,-0.721834890709463,NA,"glm",3,487,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864140951217028,0.876724137931034,0.84223602484472,NA,4417,572,762,4068,0.7454828045598,0.758905139285677,0.747707935503716,-0.618482271373019,-0.584182837742888,-0.666253439884811,-0.742002063983488,-0.6885207466256,-0.724635888997042,NA,"glm",3,528,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962098543786156,0.969987750102082,0.953250401284109,NA,4895,147,233,4751,0.396489469461168,0.3427222897346,0.0821691419748351,-0.241610770452899,-0.20520770859136,0.0307930730733896,-0.384932920536636,-0.281031386172123,-0.0265628776535873,NA,"glm",2,22001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954019549172152,0.963897435897436,0.942817014446228,NA,4866,176,285,4699,0.544140495849051,0.514966539455319,0.439106849137135,-0.305627299376317,-0.306678435622526,-0.335739635314176,-0.481940144478844,-0.421423253695372,-0.39722282074287,NA,"glm",3,23994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862816987473266,0.876377782580506,0.839544513457557,NA,4417,572,775,4055,0.753743001840241,0.751262037888981,0.737627966488606,-0.593701679531696,-0.573053537456157,-0.642922196639114,-0.727554179566563,-0.678909836336973,-0.707545291403863,NA,"glm",3,311,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869742336286791,0.881581775198796,0.849275362318841,NA,4438,551,728,4102,0.757873100480461,0.755747898826162,0.739569514093539,-0.550335643809381,-0.549613979421043,-0.612280240688939,-0.69453044375645,-0.669257878744213,-0.692909349507545,NA,"glm",2,147,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953421105126671,0.963472193720501,0.942014446227929,NA,4864,178,289,4695,0.544140495849051,0.518382040953248,0.438177565088316,-0.305627299376317,-0.310481948630503,-0.332891558396552,-0.481940144478844,-0.42512119477379,-0.395291506703928,NA,"glm",3,25994,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @3","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863937264487219,0.87732181425486,0.840993788819876,NA,4421,568,768,4062,0.720702212718477,0.760822602155333,0.747499665959721,-0.586474006911311,-0.587442440665017,-0.665672702083892,-0.715170278637771,-0.691170442453442,-0.724232420030455,NA,"glm",3,465,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85181790406355,0.865972674040338,0.826708074534162,NA,4371,618,837,3993,0.700051719517374,0.734047214371381,0.699016242374422,-0.543107971188995,-0.553444491773246,-0.583258835743093,-0.680082559339525,-0.660047685067708,-0.657237318098986,NA,"glm",2,40,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866890722069457,0.879551820728291,0.845134575569358,NA,4430,559,748,4082,0.741352705919579,0.750013433044666,0.725137314044198,-0.549303119149326,-0.554185003864749,-0.626116435697158,-0.696594427244582,-0.66863991249017,-0.692544013253344,NA,"glm",2,107,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869436806192077,0.881013745704467,0.849275362318841,NA,4435,554,728,4102,0.757873100480461,0.757371720729595,0.739783364157943,-0.550335643809381,-0.550433555070419,-0.612301138013315,-0.69453044375645,-0.670511494043942,-0.693030034954417,NA,"glm",2,147,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865872288420409,0.877498388136686,0.845341614906832,NA,4419,570,747,4083,0.743417755239689,0.775821518003429,0.754188114257181,-0.617449746712964,-0.610256928213912,-0.681836865016018,-0.73374613003096,-0.71052809546192,-0.735921178044087,NA,"glm",3,549,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866992565434362,0.877949377949378,0.847412008281573,NA,4420,569,737,4093,0.739287656599469,0.751916312323374,0.727101419849603,-0.545173020509106,-0.554753005585322,-0.626151480131816,-0.69453044375645,-0.669908734929788,-0.69357239818761,NA,"glm",2,116,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863224360932885,0.876322037556659,0.840579710144927,NA,4416,573,770,4060,0.759938149800572,0.759671833464332,0.751677010255496,-0.621579845353185,-0.582581449718879,-0.663225993571849,-0.746130030959752,-0.688098102752616,-0.725133187088789,NA,"glm",3,365,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.860067216620837,0.872574385510996,0.837888198757764,NA,4398,591,783,4047,0.712442015438036,0.73340415502122,0.705026295015654,-0.546205545169161,-0.536768867377758,-0.590697510424498,-0.684210526315789,-0.651208221836116,-0.664124933214726,NA,"glm",2,76,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863733577757409,0.877105831533477,0.840786749482402,NA,4420,569,769,4061,0.720702212718477,0.760183372940246,0.746313722637588,-0.586474006911311,-0.585780088252538,-0.66288501450412,-0.715170278637771,-0.689993364875734,-0.72219987177215,NA,"glm",3,443,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866585191974743,0.878983634797588,0.845134575569358,NA,4427,562,748,4082,0.737222607279359,0.751723827387202,0.727600351677494,-0.558595841089822,-0.558061200188787,-0.629019131355031,-0.696594427244582,-0.671497686975961,-0.695292289942018,NA,"glm",2,108,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.869131276097362,0.880773361976369,0.848861283643892,NA,4434,555,730,4100,0.757873100480461,0.759987862143258,0.743070132549878,-0.550335643809381,-0.556954844904872,-0.621707944031496,-0.69453044375645,-0.675184902299402,-0.699520785081286,NA,"glm",2,152,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863733577757409,0.876780319378507,0.84120082815735,NA,4418,571,767,4063,0.741352705919579,0.7369578322031,0.716136267997926,-0.560660890409932,-0.54238502733989,-0.608014798698499,-0.700722394220846,-0.655902142485317,-0.678676875117899,NA,"glm",2,93,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.855280578470313,0.868540540540541,0.83167701863354,NA,4381,608,813,4017,0.716572114078256,0.744491709725999,0.703389518168654,-0.504904558766956,-0.538195486583443,-0.566309705881389,-0.661506707946336,-0.65764052914353,-0.650839131844785,NA,"glm",2,68,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.857113759038599,0.87080718459208,0.833126293995859,NA,4392,597,806,4024,0.731027459319028,0.743798737846435,0.707480744877559,-0.547238069829216,-0.539789108405681,-0.589787416068521,-0.69453044375645,-0.658097139413914,-0.664923342670395,NA,"glm",2,54,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"bert_base_uncased-features_embedding-layer-10_11-attention_method-4_max.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962996209854379,0.970234454638124,0.954855537720706,NA,4896,146,225,4759,0.433660357223152,0.394556017906617,0.205113536438907,-0.295302052775766,-0.249641669095319,-0.0688078463360818,-0.426212590299278,-0.330371194437606,-0.140636633399636,NA,"glm",2,26001,"Embedding","GLM","Linear","Emb. GLM","Emb. GLM @2","BERT \& GLM","768"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.859456156431408,0.873538328280641,0.8351966873706,NA,4405,584,796,4034,0.741352705919579,0.749836355960193,0.727115361314344,-0.555498267109657,-0.563577638869358,-0.623115896341185,-0.70485036119711,-0.673341334032592,-0.692030685857832,NA,"glm",3,131,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86546491496079,0.878696309086985,0.842857142857143,NA,4427,562,759,4071,0.774393495041343,0.784293109445798,0.780837532155676,-0.630872567293681,-0.615903307335233,-0.703250964504694,-0.750257997936017,-0.717767630307678,-0.760558306226731,NA,"glm",3,615,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.865057541501171,0.878264623354198,0.842443064182195,NA,4425,564,761,4069,0.774393495041343,0.784719222124605,0.780715822760239,-0.630872567293681,-0.616562915107664,-0.703221664325523,-0.750257997936017,-0.718323419227886,-0.76048073831198,NA,"glm",3,630,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866381505244933,0.878442340791738,0.845341614906832,NA,4424,565,747,4083,0.743417755239689,0.776901691431577,0.755799483883493,-0.617449746712964,-0.612677829760924,-0.684113263048485,-0.73374613003096,-0.712319076693025,-0.737911720074571,NA,"glm",3,565,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864039107852123,0.876697564130201,0.842028985507246,NA,4417,572,763,4067,0.753743001840241,0.758041150098988,0.746610332291539,-0.643262863214342,-0.584235153249791,-0.668200520512784,-0.756449948400413,-0.688102930418042,-0.725064672192691,NA,"glm",3,504,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.868316529178124,0.879587894397939,0.848447204968944,NA,4428,561,732,4098,0.735157557959249,0.755738448101885,0.722109596829772,-0.53588029856861,-0.557094607561937,-0.605369304883909,-0.682146542827657,-0.67306995371666,-0.680400221213904,NA,"glm",2,131,"Engineered","GLM","Linear","Val. GLM","Val. GLM @2","SB23 \& GLM","26"
"wundt_v16_8-model-ridge-na.parquet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86546491496079,0.878696309086985,0.842857142857143,NA,4427,562,759,4071,0.774393495041343,0.785504604043521,0.782370193594982,-0.630872567293681,-0.617466538738577,-0.705133296493727,-0.750257997936017,-0.71918855428074,-0.762307284651997,NA,"glm",3,646,"Engineered","GLM","Linear","Val. GLM","Val. GLM @3","SB23 \& GLM","26"
